id,popularity,original_title,director,keywords,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj,decades,horror
27214,0.336525,Amityville 3-D,Richard Fleischer,haunted house,105,"['Horror', 'Thriller']",15,3.9,1983,,13865208.438922001,1980s,True
15301,0.323585,Twilight Zone: The Movie,John Landis|Steven Spielberg|George Miller|Joe Dante,nazis|anthology|remake|twilight zone,101,"['Drama', 'Fantasy', 'Horror', 'Science Fiction', 'Thriller']",63,6.0,1983,21893119.9775814,64477250.3117032,1980s,True
22998,0.316785,To Be or Not to Be,Alan Johnson,world war ii|polish stereotype|actor,107,['Comedy'],25,7.2,1983,,28527203.843556102,1980s,False
38291,0.316098,Educating Rita,Lewis Gilbert,,110,"['Drama', 'Comedy', 'Romance']",20,5.2,1983,,,1980s,False
849,0.31151999999999996,Krull,Peter Yates,kingdom|lightsaber|cult favorite|dead body|fortress,117,"['Fantasy', 'Action', 'Adventure']",52,5.8,1983,59.1114239394699,,1980s,False
232,0.31140100000000004,Rumble Fish,Francis Ford Coppola,street gang|billard|colour-blindness|gang,94,"['Action', 'Adventure', 'Crime', 'Drama', 'Romance']",60,6.3,1983,21893119.9775814,5461194.99216773,1980s,False
10805,0.307082,Staying Alive,Sylvester Stallone,dancing master|nightclub|career|disco|broadway,93,"['Drama', 'Action', 'Music', 'Romance']",46,4.8,1983,48164863.9506791,142070300.99756002,1980s,False
14854,0.290596,Lone Wolf McQuade,Steve Carver,martial arts|texas|texas ranger|weapon|drug,107,"['Action', 'Thriller', 'Drama', 'Western', 'Crime']",27,5.2,1983,10946559.9887907,26781039.244512197,1980s,False
12560,0.288819,The Big Chill,Lawrence Kasdan,suicide|funeral|morning|gathering|remembrance,105,"['Comedy', 'Drama']",50,6.3,1983,,,1980s,False
10576,0.27786500000000003,Psycho II,Richard Franklin,female nudity|mother|shower|nudity|motel,113,"['Horror', 'Mystery', 'Thriller']",43,6.0,1983,10946559.9887907,76023859.1221515,1980s,True
33676,0.258294,Losin' It,Curtis Hanson,male nudity|female nudity|mexico|prostitute|nudity,100,['Comedy'],13,4.5,1983,,,1980s,False
101660,0.252755,V,Kenneth Johnson,resistance|spacecraft|coverup|extraterrestrial|mother ship,197,"['Drama', 'Science Fiction', 'Action', 'Adventure']",19,6.5,1983,,,1980s,False
837,0.252008,Videodrome,David Cronenberg,suicide|tv show|hallucination|tv station|radio presenter,87,"['Horror', 'Mystery', 'Science Fiction']",180,6.8,1983,13030785.010656402,4642302.54321428,1980s,True
32644,0.22624699999999998,Two of a Kind,John Herzfeld,god|male female relationship,88,"['Fantasy', 'Comedy', 'Science Fiction', 'Romance']",12,4.8,1983,,51770555.7240109,1980s,False
12239,0.218042,The Osterman Weekend,Sam Peckinpah,terror|cia|fight|summer residence|kgb,103,"['Action', 'Drama', 'Thriller']",18,6.1,1983,,14201622.4991215,1980s,False
15895,0.210827,Deathstalker,James Sbardellati,sex|witch|monster|sword|magic,80,"['Action', 'Fantasy']",10,3.8,1983,,19464483.3387883,1980s,False
92060,0.20684899999999998,Michael Jackson's Thriller,John Landis,music video|zombies|werewolf,13,"['Horror', 'Music']",30,8.1,1983,2408243.19753395,,1980s,True
11235,0.20670500000000003,Local Hero,Bill Forsyth,scotland|small town|village life|petrol|village,111,"['Comedy', 'Drama']",29,7.3,1983,,,1980s,False
14280,0.204069,Never Cry Wolf,Carroll Ballard,wolf|arctic|alaska,105,"['Action', 'Adventure', 'Drama']",12,6.1,1983,,,1980s,False
15035,0.196581,Fire and Ice,Ralph Bakshi,ice|adult animation,81,"['Animation', 'Fantasy', 'Science Fiction']",20,6.1,1983,2627174.39730977,1665810.28079021,1980s,False
21356,0.19553900000000002,Rock & Rule,Clive A. Smith,female nudity|self sacrifice|cocaine|future|musician,77,"['Action', 'Adventure', 'Animation', 'Fantasy', 'Science Fiction']",14,6.1,1983,17514495.9820651,,1980s,False
12633,0.558139,The Star Chamber,Peter Hyams,judge|hitman|secret society|mission of murder|delinquency,109,"['Action', 'Crime', 'Drama', 'Thriller']",15,5.1,1983,,,1980s,False
13633,0.17219,Bad Boys,Rick Rosenthal,prison|irish-american|juvenile prison,104,"['Crime', 'Drama', 'Thriller']",28,6.2,1983,,20121570.3059235,1980s,False
15050,0.254523,Brainstorm,Douglas Trumbull,virtual reality|memory,106,"['Science Fiction', 'Thriller']",28,6.2,1983,32839679.966372102,22373586.3886094,1980s,False
21500,0.4302,Class,Lewis John Carlino,older woman seduces younger guy|college student,98,"['Comedy', 'Drama']",17,6.4,1983,,,1980s,False
12921,0.161325,Strange Brew,Rick Moranis|Dave Thomas,independent film,90,['Comedy'],25,5.7,1983,,,1980s,False
37777,0.00212,Acqua e sapone,Carlo Verdone,,109,"['Drama', 'Family']",21,6.1,1983,,,1980s,False
26198,0.14819200000000002,The Keep,Michael Mann,nazis|electronic music score|demon|ss,96,"['Drama', 'Foreign', 'Horror']",16,5.3,1983,13135871.9865488,8016728.53297487,1980s,True
21721,0.147092,Eddie and the Cruisers,Martin Davidson,music,95,"['Drama', 'Music']",17,6.9,1983,,10257139.0727606,1980s,False
13105,0.14649700000000002,Mr. Mom,Stan Dragoti,housewife|job,91,"['Comedy', 'Drama', 'Family']",31,6.1,1983,,141832009.711788,1980s,False
17381,0.136046,BMX Bandits,Brian Trenchard-Smith,robbery|beach|bank|hostage|chase,88,"['Adventure', 'Crime', 'Drama']",13,7.0,1983,2146368.64292211,,1980s,False
24808,0.194675,Something Wicked This Way Comes,Jack Clayton,circus|witch|based on novel|lightning|dream,95,"['Fantasy', 'Mystery', 'Thriller']",16,6.3,1983,41596927.9574047,12382939.1294638,1980s,False
13567,0.38495799999999997,Sleepaway Camp,Robert Hiltzik,boat accident|summer camp|murder|gore|serial killer,85,['Horror'],42,6.3,1983,766259.19921535,,1980s,True
57978,0.0753669999999999,Meantime,Mike Leigh,london|skinhead|brother brother relationship|working class|margaret thatcher,102,"['TV Movie', 'Comedy', 'Drama']",11,5.5,1983,,,1980s,False
40229,0.089401,The House on Sorority Row,Mark Rosman,stalker|murder|prank|sorority|slasher,91,"['Horror', 'Mystery', 'Thriller']",11,5.5,1983,930457.5990472109,23217623.0858571,1980s,True
47364,0.085136,Metalstorm: The Destruction of Jared-Syn,Charles Band,space|space opera|3d,84,"['Fantasy', 'Science Fiction']",10,2.7,1983,,,1980s,False
26452,0.095316,Hercules,Luigi Cozzi,greek mythology|sword fight|hercules|roman mythology,98,"['Action', 'Fantasy']",10,3.1,1983,,23373519.6145935,1980s,False
9967,0.072379,Uncommon Valor,Ted Kotcheff,vietnam veteran|loss of son|vietnam|vietnam war|laos,105,"['Action', 'Adventure', 'Drama', 'Thriller']",20,6.1,1983,,61081804.737452194,1980s,False
15251,0.029945,Eddie Murphy: Delirious,Bruce Gowers,humor|stand-up|crude humor,69,['Comedy'],65,7.3,1983,,,1980s,False
26978,0.015727,Spacehunter: Adventures in the Forbidden Zone,Lamont Johnson,alien planet|forbidden zone|waif,90,"['Adventure', 'Science Fiction']",17,5.1,1983,32839679.966372102,36123647.9630093,1980s,False
807,4.76535899999999,Se7en,David Fincher,self-fulfilling prophecy|detective|s.w.a.t.|drug dealer|evisceration,127,"['Crime', 'Mystery', 'Thriller']",3535,7.9,1995,47221906.614529796,468372425.440186,1990s,False
862,4.282462000000001,Toy Story,John Lasseter,jealousy|toy|boy|friendship|friends,81,"['Animation', 'Comedy', 'Family']",3141,7.5,1995,42929006.013208896,517950958.475917,1990s,False
629,3.440238,The Usual Suspects,Bryan Singer,law|relatives|theft|criminal|criminal mastermind,106,"['Drama', 'Crime', 'Thriller']",1942,8.0,1995,8585801.20264179,33401010.4343242,1990s,False
197,2.5333229999999998,Braveheart,Mel Gibson,individual|scotland|in love with enemy|legend|independence,177,"['Action', 'Drama', 'History', 'War']",2205,7.5,1995,103029614.431701,300503042.092462,1990s,False
710,2.440099,GoldenEye,Martin Campbell,cuba|falsely accused person|secret identity|computer virus|secret base,130,"['Adventure', 'Action', 'Thriller']",741,6.4,1995,82996078.29220401,503977993.446744,1990s,False
8844,2.245837,Jumanji,Joe Johnston,board game|disappearance|based on a children's book|new home|recluse,104,"['Adventure', 'Fantasy', 'Family']",1105,6.6,1995,93012846.36195269,376054156.085859,1990s,False
1572,2.230236,Die Hard: With a Vengeance,John McTiernan,bomb|taxi|riddle|robbery|detective,128,"['Action', 'Thriller']",1358,6.7,1995,128787018.039626,523879354.03866,1990s,False
9348,2.216699,Species,Roger Donaldson,instinct|los angeles|genetic engineering,108,"['Science Fiction', 'Horror', 'Action']",225,5.2,1995,50083840.3487438,161699255.983087,1990s,True
63,2.206907,Twelve Monkeys,Terry Gilliam,schizophrenia|philadelphia|cassandra syndrom|stockholm syndrome|time travel,129,"['Science Fiction', 'Thriller', 'Mystery']",1439,7.2,1995,42213522.579655394,241604445.84234,1990s,False
568,2.191608,Apollo 13,Ron Howard,moon|florida|nasa|spaceman|race against time,140,['Drama'],1002,7.1,1995,74410277.08956221,508333712.06256396,1990s,False
9737,1.964673,Bad Boys,Michael Bay,miami|detective|handcuffs|airport|mexican standoff,118,"['Adventure', 'Drama', 'Action', 'Comedy', 'Thriller']",1134,6.4,1995,27188370.4750323,202348766.120199,1990s,False
10530,1.9132740000000001,Pocahontas,Mike Gabriel|Eric Goldberg,princess|native american|animation|star crossed lovers|reference to pizarro,81,"['Adventure', 'Animation', 'Drama', 'Family']",795,6.6,1995,78703177.6908831,495228688.538899,1990s,False
949,1.8475830000000002,Heat,Michael Mann,gambling|suicide attempt|burglar|booties|detective inspector,171,"['Action', 'Crime', 'Drama', 'Thriller']",1104,7.5,1995,85858012.02641791,268215876.233958,1990s,False
76,1.706784,Before Sunrise,Richard Linklater,dialogue|sunrise|talking|soulmates|walking,105,"['Drama', 'Romance']",554,7.6,1995,3577417.16776741,7920981.15101823,1990s,False
9482,1.6490770000000001,Judge Dredd,Danny Cannon,judge|post-apocalyptic|dystopia|based on comic book|police officer,96,['Science Fiction'],339,5.2,1995,128787018.039626,162405410.94363302,1990s,False
414,1.59374,Batman Forever,Joel Schumacher,riddle|dc comics|rose|gotham city|superhero,121,"['Science Fiction', 'Fantasy', 'Action', 'Crime']",868,5.2,1995,143096686.71069598,481562054.87986904,1990s,False
524,1.5526659999999999,Casino,Martin Scorsese,poker|drug abuse|1970s|overdose|illegal prostitution,178,"['Drama', 'Crime']",699,7.6,1995,74410277.08956221,166152961.486099,1990s,False
9603,1.441055,Clueless,Amy Heckerling,puberty|high school|make a match|spoiled child|gay interest,97,"['Drama', 'Comedy', 'Romance']",443,6.9,1995,17171602.4052835,,1990s,False
9598,1.3571309999999999,Babe,Chris Noonan,sheep|pig|affection|piglet|heroism,89,"['Fantasy', 'Drama', 'Comedy', 'Family']",387,5.9,1995,42929006.013208896,363658635.98521,1990s,False
8839,1.27600499999999,Casper,Brad Silberling,halloween|friendship|supernatural|afterlife|friends,100,"['Fantasy', 'Comedy', 'Family']",561,5.9,1995,71548343.3553482,412015705.71994597,1990s,False
33689,1.255616,It Takes Two,Andy Tennant,orphan|identical twin,101,"['Comedy', 'Family', 'Romance']",72,6.1,1995,,,1990s,False
5,1.23489,Four Rooms,Allison Anders|Alexandre Rockwell|Robert Rodriguez|Quentin Tarantino,hotel|new year's eve|witch|bet|hotel room,98,['Comedy'],293,6.4,1995,5723867.46842786,6153157.52855995,1990s,False
9804,1.232098,Waterworld,Kevin Reynolds,ocean|tattoo|mutant|water|dystopia,135,"['Adventure', 'Action']",557,5.8,1995,250419201.74371898,378087518.505979,1990s,False
15789,1.210502,A Goofy Movie,Kevin Lima|Paul Brizzi,father-son relationship|pop singer|musical|celebrity|road trip,78,"['Romance', 'Animation', 'Family', 'Comedy', 'Adventure']",218,6.6,1995,,50582671.1057166,1990s,False
9273,1.173211,Ace Ventura: When Nature Calls,Steve Oedekerk,africa|indigenous|human being-animal relationship|bat,90,['Comedy'],583,6.0,1995,42929006.013208896,303916660.775853,1990s,False
688,1.173191,The Bridges of Madison County,Clint Eastwood,farewell|adultery|love at first sight|photographer|wife husband relationship,135,"['Drama', 'Romance']",189,6.9,1995,34343204.8105671,260459748.18989798,1990s,False
451,1.162695,Leaving Las Vegas,Mike Figgis,individual|prostitute|alcohol|casino|love at first sight,112,"['Drama', 'Romance']",184,6.9,1995,5151480.72158507,71262149.9819269,1990s,False
1642,1.1366100000000001,The Net,Irwin Winkler,cheating|new identity|computer virus|chase|computer,114,"['Crime', 'Drama', 'Mystery', 'Thriller', 'Action']",201,5.6,1995,31481271.0763532,1583049536.3524199,1990s,False
532,1.1151520000000001,A Close Shave,Nick Park,prison|inventor|loyalty|sheep|innocence,30,"['Family', 'Animation', 'Comedy']",115,7.4,1995,,,1990s,False
9886,1.085209,Johnny Mnemonic,Robert Longo,brain|childhood memory|dystopia|pharmaceutical industry|computer chip,97,"['Adventure', 'Action', 'Drama', 'Science Fiction', 'Thriller']",182,5.3,1995,37205138.544781104,27296723.286209602,1990s,False
8068,1.077787,Desperado,Robert Rodriguez,gunslinger|anti terror|ambush|mexico|showdown,104,"['Thriller', 'Action', 'Crime']",536,6.7,1995,10016768.0697487,36354350.03910829,1990s,False
2064,1.068338,While You Were Sleeping,Jon Turteltaub,brother brother relationship|chicago|coma|subway|love of one's life,103,"['Comedy', 'Drama', 'Romance']",169,6.2,1995,24326436.7408184,260517557.820362,1990s,False
6950,1.041497,Outbreak,Wolfgang Petersen,river|general|research|army|serum,127,"['Action', 'Drama', 'Science Fiction', 'Thriller']",249,6.1,1995,,271682739.763507,1990s,False
577,1.016022,To Die For,Gus Van Sant,adultery|winter|obsession|television|new hampshire,106,"['Fantasy', 'Drama', 'Comedy', 'Thriller']",76,6.4,1995,28619337.3421393,30457434.3164743,1990s,False
3512,0.986266,Under Siege 2: Dark Territory,Geoff Murphy,terrorist|pentagon|satellite|navy seal|train,100,"['Action', 'Thriller']",95,5.6,1995,85858012.02641791,149284306.214317,1990s,False
1408,0.981049,Cutthroat Island,Renny Harlin,exotic island|treasure|map|ship|scalp,119,"['Action', 'Adventure']",54,6.1,1995,140234752.976482,26497674.2495508,1990s,False
9312,0.958991,Mortal Kombat,Paul W.S. Anderson,martial arts|monster|island|gore|sorcerer,101,"['Action', 'Fantasy']",229,5.4,1995,25757403.607925303,174858312.815653,1990s,False
4584,0.947883,Sense and Sensibility,Ang Lee,bowling|based on novel|servant|country life|jane austen,136,"['Drama', 'Romance']",185,7.1,1995,23610953.307264898,193180527.05944,1990s,False
11017,0.938457,Billy Madison,Tamra Davis,woman director,89,['Comedy'],237,6.2,1995,14309668.671069598,37904500.7056097,1990s,False
9070,0.9320729999999999,Mighty Morphin Power Rangers: The Movie,Bryan Spicer,based on tv series|tokusatsu|superhero team|ethnic diversity|super sentai,92,"['Action', 'Adventure', 'Science Fiction', 'Family', 'Fantasy']",78,5.3,1995,21464503.006604396,94443813.22905971,1990s,False
8012,0.9017799999999999,Get Shorty,Barry Sonnenfeld,gambling|miami|based on novel|job|murder,105,"['Comedy', 'Thriller', 'Crime']",139,6.1,1995,43286747.72998571,164706607.43227,1990s,False
9691,0.888985,Assassins,Richard Donner,competition|assassination|cia|bank|cat,132,"['Action', 'Adventure', 'Crime', 'Thriller']",204,5.8,1995,71548343.3553482,43362692.0035568,1990s,False
12106,0.8759950000000001,The Quick and the Dead,Sam Raimi,gunslinger|revenge|prairie|shootout|pistol,107,"['Action', 'Adventure', 'Drama', 'Thriller', 'Western']",221,6.2,1995,45790939.747422904,26547955.5633272,1990s,False
397,0.829551,French Kiss,Lawrence Kasdan,paris|airport|in love with enemy|canadian|necklace,111,"['Comedy', 'Romance']",95,6.1,1995,,,1990s,False
19004,0.826263,The Land Before Time III: The Time of the Great Giving,Roy Allen Smith,dinosaur,71,"['Animation', 'Adventure', 'Family']",41,6.0,1995,,,1990s,False
12110,0.823148,Dracula: Dead and Loving It,Mel Brooks,dracula|spoof,88,"['Comedy', 'Horror']",87,5.6,1995,,,1990s,True
1710,0.808542,Copycat,Jon Amiel,police brutality|psychology|police operation|police protection|serial killer,124,"['Drama', 'Thriller']",75,6.3,1995,,,1990s,False
9067,0.8075899999999989,Tank Girl,Rachel Talalay,destroy|dystopia|reincarnation|desert|artial arts,98,"['Action', 'Fantasy', 'Comedy', 'Science Fiction']",64,5.5,1995,35774171.6776741,9444381.32290597,1990s,False
10634,0.805549,Friday,F. Gary Gray,rap|parents kids relationship|rapper|job,91,"['Comedy', 'Drama']",294,7.0,1995,5008384.03487438,40376043.783007,1990s,False
687,0.804711,Dead Man Walking,Tim Robbins,prison|rape|socially deprived family|penalty|death penalty,122,['Drama'],144,7.1,1995,15740635.5381766,56328057.453892104,1990s,False
8963,0.7886989999999989,Crimson Tide,Tony Scott,submarine|mutiny|russia|missile|nuclear missile,116,"['Action', 'Thriller', 'Drama']",295,6.8,1995,75841243.9566692,225215861.351903,1990s,False
10802,0.77385,Showgirls,Paul Verhoeven,dancing|female nudity|go-go dancer|spanner|seduction,128,['Drama'],101,5.3,1995,64393509.0198134,29121254.6946445,1990s,False
11448,0.773291,Mighty Aphrodite,Woody Allen,prostitute|adoption|adoptive father|childlessness|looking for  birth parents,95,"['Comedy', 'Romance']",61,6.5,1995,21464503.006604396,9587478.00961667,1990s,False
922,0.764355,Dead Man,Jim Jarmusch,prostitute|sea|sheriff|bounty|bounty hunter,121,"['Drama', 'Fantasy', 'Western']",225,7.0,1995,12878701.8039626,,1990s,False
9560,0.760076,A Walk in the Clouds,Alfonso ArÃ¡u,world war ii|vineyard|love|remake|pregnancy,103,"['Drama', 'Romance']",86,6.5,1995,28619337.3421393,71566240.4579552,1990s,False
11862,0.758379,Father of the Bride Part II,Charles Shyer,baby|midlife crisis|confidence|aging|daughter,106,['Comedy'],82,5.7,1995,,109581884.36013299,1990s,False
21032,0.7434850000000001,Balto,Simon Wells,wolf|dog-sledding race|alaska|dog|goose,78,"['Family', 'Animation', 'Adventure']",200,6.9,1995,,,1990s,False
9271,0.726743,Virtuosity,Brett Leonard,artificial intelligence|android|hologram|computer program|virtual reality,106,"['Action', 'Crime', 'Science Fiction', 'Thriller']",79,5.4,1995,42929006.013208896,34411891.2201883,1990s,False
11980,0.705828,The Prophecy,Gregory Widen,angel|archangel gabriel|menschheit,98,"['Fantasy', 'Horror', 'Thriller']",54,5.5,1995,11.4477349368557,22.8954698737114,1990s,True
10474,0.694185,The Basketball Diaries,Scott Kalvert,sport|basketball|addiction|friends|drug,102,"['Drama', 'Crime']",246,6.9,1995,,,1990s,False
11929,0.684804,Dolores Claiborne,Taylor Hackford,child abuse|detective|based on novel|bar|island,132,"['Mystery', 'Drama', 'Thriller', 'Crime']",78,7.0,1995,,,1990s,False
11517,0.673425,Money Train,Joseph Ruben,brother brother relationship|subway|new york city|new york subway|train robbery,103,"['Action', 'Comedy', 'Crime']",113,5.2,1995,85858012.02641791,50700748.76772279,1990s,False
12665,0.67066,Powder,Victor Salva,dead animal|shot to death|teenage boy|held at gunpoint|teacher student relationship,111,"['Drama', 'Fantasy', 'Science Fiction', 'Thriller']",64,6.0,1995,,,1990s,False
11780,0.640868999999999,Rob Roy,Michael Caton-Jones,scotland|biography|18th century|highlands|violent man,139,['Adventure'],72,6.2,1995,40067072.278995,45214132.7439276,1990s,False
9090,0.634081999999999,"To Wong Foo, Thanks for Everything! Julie Newmar",Beeban Kidron,transvestism|gay|new york|drag queen|homophobia,105,['Comedy'],50,6.3,1995,,68363287.2857735,1990s,False
10428,0.623009,Hackers,Iain Softley,hacker|computer virus,107,"['Action', 'Crime', 'Thriller', 'Drama']",238,6.4,1995,28619337.3421393,10823444.1598092,1990s,False
15602,0.6050810000000001,Grumpier Old Men,Howard Deutch,fishing|best friend|duringcreditsstinger|old men,101,"['Romance', 'Comedy']",45,6.7,1995,,,1990s,False
10858,0.6043310000000001,Nixon,Oliver Stone,u.s. president|president elections|watergate scandal|biography|government,192,"['History', 'Drama']",30,6.3,1995,62962542.1527065,19578152.398543697,1990s,False
11008,0.60312,Major Payne,Nick Castle,headquarter|military base|military service|base|major,95,"['Comedy', 'Family']",76,5.8,1995,,,1990s,False
6520,0.602056,First Knight,Jerry Zucker,camelot|knight|king arthur|excalibur|knights of the round table,134,"['Action', 'Adventure', 'Drama', 'Romance']",172,5.8,1995,78703177.6908831,182591994.713436,1990s,False
9382,0.592518999999999,Boys on the Side,Herbert Ross,aids|roommate|homicide|car journey|friendship,115,"['Comedy', 'Drama']",25,5.8,1995,30050304.209246196,33556173.0336583,1990s,False
10987,0.578548,Halloween: The Curse of Michael Myers,Joe Chappelle,mass murder|halloween|attempt to escape|psychopath|escape agent,88,"['Horror', 'Thriller']",80,5.1,1995,7154834.33553483,21631402.3961826,1990s,True
11859,0.5771430000000001,Fair Game,Andrew Sipes,bomb|miami|sex|detective|handcuffs,91,"['Action', 'Thriller', 'Romance']",26,4.1,1995,71548343.3553482,16505454.4164073,1990s,False
152426,0.572794999999999,The Langoliers,Tom Holland,suspense|tv mini-series|airplane trip|telekenesis,180,"['Drama', 'Horror', 'Science Fiction', 'Mystery', 'Thriller']",63,5.9,1995,,,1990s,True
11443,0.570524,Dead Presidents,Albert Hughes|Allen Hughes,money|loss of virginity|hiding in a dumpster|mercy killing|armored truck,119,"['Action', 'Crime', 'Drama', 'History']",30,6.4,1995,14309668.671069598,,1990s,False
2293,0.552091,Mallrats,Kevin Smith,sex|game show|slacker|comic|shopping,94,"['Romance', 'Comedy']",201,6.8,1995,8585801.20264179,2.86193373421393,1990s,False
15322,0.55207,I.D.,Philip Davis,,107,"['Crime', 'Drama']",13,6.8,1995,,,1990s,False
9087,0.5516310000000001,The American President,Rob Reiner,white house|u.s. president|new love|umweltschÃ¼tzer|widower,106,"['Comedy', 'Drama', 'Romance']",104,6.6,1995,88719945.7606318,154371984.416198,1990s,False
19101,0.54766,A Little Princess,Alfonso CuarÃ³n,based on novel|servant|private school|female friendship|boarding school,97,"['Drama', 'Family', 'Fantasy']",99,7.1,1995,24326436.7408184,,1990s,False
1775,0.538475,Canadian Bacon,Michael Moore,,91,"['Action', 'Comedy']",16,5.2,1995,15740635.5381766,254860.92289921897,1990s,False
11860,0.537898,Sabrina,Sydney Pollack,paris|brother brother relationship|chauffeur|long island|fusion,127,"['Comedy', 'Romance']",72,6.5,1995,82996078.29220401,,1990s,False
281,0.5264850000000001,Strange Days,Kathryn Bigelow,pornography|prostitute|rape|police brutality|rap,145,"['Crime', 'Drama', 'Science Fiction', 'Thriller']",150,6.5,1995,60100608.4184925,11389481.706662599,1990s,False
9071,0.525474,Living in Oblivion,Tom DiCillo,cinema|independent film|filmmaker,89,"['Drama', 'Comedy']",23,6.9,1995,715483.433553482,1643826.05052286,1990s,False
9061,0.514668,Just Cause,Arne Glimcher,rape|black people|florida|professor|harvard university,102,"['Action', 'Drama', 'Mystery', 'Thriller']",69,6.1,1995,,,1990s,False
21183,0.513548,Fluke,Carlo Carlei,father-son relationship|based on novel|reincarnation|talking dog|car accident,96,"['Fantasy', 'Drama', 'Family']",24,6.6,1995,,,1990s,False
2086,0.508901,Nick of Time,John Badham,assassination|train station|politics|los angeles,90,"['Crime', 'Drama', 'Thriller']",91,6.0,1995,11690087.778369501,11698649.2531354,1990s,False
11472,0.502955,Nine Months,Chris Columbus,parents kids relationship|baby|marriage|pregnancy|child wish,103,['Comedy'],82,5.4,1995,,99682200.86138481,1990s,False
10149,0.489975,Smoke,Wayne Wang|Paul Auster,smoking|robber|cigarette|cigar|laden,112,"['Comedy', 'Drama']",41,6.8,1995,10016768.0697487,11947757.6892289,1990s,False
11381,0.485393,Tommy Boy,Peter Segal,bikini girl|pneumatic tube|cow tipping,97,['Comedy'],175,6.8,1995,,46719169.318009704,1990s,False
16420,0.47519300000000003,Othello,Oliver Parker,jealousy|shakespeare adaptation|friends|moor,123,['Drama'],16,5.6,1995,,,1990s,False
36834,0.47311400000000003,Total Eclipse,Agnieszka Holland,mentor|poet|woman director,111,"['Drama', 'Romance']",62,6.3,1995,,486369.897494119,1990s,False
26258,0.469383,Bushwhacked,Greg Beeman,cave|waterfall|children|mistaken identity|boy scouts leader,90,"['Adventure', 'Action', 'Comedy', 'Crime', 'Family']",15,5.1,1995,,,1990s,False
14819,0.46425900000000003,Heavyweights,Steven Brill,overweight|summer camp,100,"['Comedy', 'Family', 'Drama']",39,6.1,1995,,25312626.1933905,1990s,False
9102,0.460215,Screamers,Christian Duguay,man vs machine|alien planet|struggle for survival,108,"['Horror', 'Science Fiction']",63,5.9,1995,28619337.3421393,8273685.86442275,1990s,True
27993,0.45791400000000004,Senior Trip,Kelly Makin,,91,['Comedy'],10,5.7,1995,,,1990s,False
18402,0.45204799999999995,Something to Talk About,Lasse HallstrÃ¶m,horse|savannah|based on true story|family,106,['Comedy'],25,5.9,1995,,72824994.75550641,1990s,False
9066,0.45029300000000005,The Brady Bunch Movie,Betty Thomas,supermarket|house|woman director,84,['Comedy'],35,5.5,1995,,,1990s,False
9344,0.446622,Kids,Larry Clark,puberty|first time,91,"['Drama', 'Crime']",141,6.7,1995,2146450.30066044,10606635.5078401,1990s,False
28313,0.44371800000000006,Losing Isaiah,Stephen Gyllenhaal,mother|child abuse|single parent|based on novel|smoking,106,['Drama'],12,6.5,1995,24326436.7408184,10880737.2112344,1990s,False
9073,0.42802299999999893,Free Willy 2 - The Adventure Home,Dwight H. Little,human being-animal relationship|whale|killer whale,95,"['Adventure', 'Drama', 'Family']",69,5.6,1995,,,1990s,False
37108,0.421018,A Kid in King Arthur's Court,Michael Gottlieb,time travel|kid|medieval times,89,"['Adventure', 'Fantasy', 'Comedy', 'Science Fiction', 'Family']",20,4.3,1995,,,1990s,False
13531,0.41473999999999994,Empire Records,Allan Moyle,cupcake|twenty something|gameboy|money bag|sidewalk,90,"['Comedy', 'Drama']",95,6.9,1995,,,1990s,False
10612,0.414233,The Englishman Who Went Up a Hill But Came Down a Mountain,Christopher Monger,england|wales|world war i|village|british,99,"['Drama', 'Comedy', 'Romance']",38,6.1,1995,,,1990s,False
11863,0.407454,Jade,William Friedkin,callgirl|san francisco|investigation|murder,95,"['Action', 'Thriller', 'Mystery', 'Romance']",22,5.4,1995,71548343.3553482,14097327.497659601,1990s,False
8438,0.40530700000000003,Murder in the First,Marc Rocco,prison|prisoner|death row|alcatraz|lawyer,122,"['Crime', 'Drama']",52,6.7,1995,,24872983.0879749,1990s,False
9501,0.403149,Crying Freeman,Christophe Gans,fight|yakuza|artist|hitman|falling in love,102,"['Action', 'Crime']",32,6.3,1995,8728897.88935249,,1990s,False
164721,0.39971999999999996,Pride and Prejudice,Simon Langton,,300,"['Romance', 'Drama']",89,7.8,1995,,,1990s,False
6715,0.398334,The Cure,Peter Horton,mississippi,97,"['Drama', 'Family']",30,7.1,1995,,,1990s,False
9059,0.397516,Tales from the Crypt: Demon Knight,Ernest R. Dickerson,key|guard|god|demon,92,"['Horror', 'Comedy', 'Thriller']",41,6.6,1995,,,1990s,True
31174,0.392875,Richard III,Richard Loncraine,england|kidnapper|shakespeare adaptation|murder|king,104,"['Drama', 'War']",23,6.0,1995,,,1990s,False
12122,0.3856,Village of the Damned,John Carpenter,alien life-form|village|bewusstlosigkeit|alien|pregnancy,99,"['Thriller', 'Horror', 'Science Fiction']",63,5.3,1995,,,1990s,True
12158,0.37809299999999996,Vampire in Brooklyn,Wes Craven,vampire|half vampire,100,"['Comedy', 'Horror', 'Romance']",45,4.5,1995,20033536.1394975,28333143.968717895,1990s,True
9091,0.376857,Sudden Death,Peter Hyams,terrorist|hostage|explosive|vice president,106,"['Action', 'Adventure', 'Thriller']",85,5.4,1995,50083840.3487438,92082962.5936675,1990s,False
